predecessor_work_id,successor_work_id,dependency_type,severity,min_lag_days,overlap_days,reason,shared
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2026-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2026-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2027-11-03,SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2024-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2027-11-03,SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2027-11-03,SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2027-11-03,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2024-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2027-11-03,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-morgan-falls_850259_turbine/generator_runner_2027-11-03,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2024-04-01,SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2024-04-01,SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2024-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2024-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2024-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2024-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2026-04-01,SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2026-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2024-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2026-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2026-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2028-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2024-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2028-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_spillway_&_gate_maintena_2028-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2024-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2026-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2024-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2026-04-01,SW_SUST_plant_southern-power-hatch_586d93_turbine/generator_runner_2028-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2027-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_blade_inspection_&_repai_2028-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2028-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_gearbox_oil_change_2028-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2026-12-30,SW_SUST_plant_eia-10015-0_0e2230_main_bearing_inspection_2028-12-30,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2026-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2027-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2027-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2026-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2027-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2027-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2026-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2026-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2027-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2027-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2027-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2026-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2027-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2027-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_inverter_preventative_ma_2028-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2026-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2027-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2025-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2027-04-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
SW_SUST_plant_gpc-southern-power-nan_1ed779_pv_array_cleaning_&_repa_2025-10-01,SW_SUST_plant_gpc-southern-power-nan_1ed779_tracker_inspection_&_rea_2028-10-01,SS,Low,0,0,"Shared component family ['contracted labor/services', 'general mro materials', 'specialty parts'] — avoid concurrent outages.","components:contracted labor/services,general mro materials,specialty parts"
